,Id Resultado,Id Competidor,Nome Competidor,Id Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição
1279,,,Andy BROWN,,IQFOIL Masc.,11.0,G,26,,254.0,158.0,World Championship 2023
1280,,,Jakob EKLUND,,IQFOIL Masc.,17.0,G,42,,365.0,239.0,World Championship 2023
1281,,,Jerome Kumar SAVARIMUTHU,,IQFOIL Masc.,45.0,G,91,,580.0,437.0,World Championship 2023
1282,,,Luka MRATOVIC,,IQFOIL Masc.,27.0,G,58,,325.0,207.0,World Championship 2023
1283,,,Renar ROOLAHT,,IQFOIL Masc.,43.0,G,62,,343.0,230.0,World Championship 2023
1284,,,Thomas CROOK,,IQFOIL Masc.,35.0,G,35,,343.7,212.7,World Championship 2023
1285,,,Sam SILLS,,IQFOIL Masc.,13.0,G,5,,183.0,104.0,World Championship 2023
1286,,,Mehdi GUEMBRI,,IQFOIL Masc.,41.0,G,92,,624.0,475.0,World Championship 2023
1287,,,Elijah LIEFTING,,IQFOIL Masc.,21.0,G,34,,328.0,212.0,World Championship 2023
1288,,,Nicolas GOYARD,,IQFOIL Masc.,3.0,G,15,,221.0,117.0,World Championship 2023
1289,,,Josh ARMIT,,IQFOIL Masc.,7.0,G,7,,156.0,89.0,World Championship 2023
1290,,,Nacho BALTASAR SUMMERS,,IQFOIL Masc.,9.0,G,11,,189.0,107.0,World Championship 2023
1291,,,Samuel PEREZ,,IQFOIL Masc.,33.0,G,78,,451.0,318.0,World Championship 2023
1292,,,Malik HOVELING,,IQFOIL Masc.,37.0,G,69,,406.0,269.0,World Championship 2023
1293,,,Juozas BERNOTAS,,IQFOIL Masc.,19.0,G,41,,350.0,238.0,World Championship 2023
1294,,,David DRDA,,IQFOIL Masc.,29.0,G,79,,469.4,334.4,World Championship 2023
1295,,,IKEDA Kensei,,IQFOIL Masc.,25.0,G,45,,385.0,277.0,World Championship 2023
1296,,,Niklas LILLELUND,,IQFOIL Masc.,23.0,G,56,,338.0,201.0,World Championship 2023
1297,,,Thomas GOYARD,,IQFOIL Masc.,7.0,G,10,,192.0,82.0,World Championship 2023
1298,,,Pawel TARNOWSKI,,IQFOIL Masc.,13.0,G,13,,205.0,112.0,World Championship 2023
1299,,,Vyron KOKKALANIS,,IQFOIL Masc.,43.0,G,71,,426.0,288.0,World Championship 2023
1300,,,Michal POLAK,,IQFOIL Masc.,21.0,G,28,,298.0,175.0,World Championship 2023
1301,,,Tom REUVENY,,IQFOIL Masc.,3.0,G,17,,213.0,123.0,World Championship 2023
1302,,,Nimrod MASHIAH,,IQFOIL Masc.,27.0,G,54,,298.0,185.0,World Championship 2023
1303,,,Max CASTELEIN,,IQFOIL Masc.,33.0,G,22,,248.0,155.0,World Championship 2023
1304,,,Grae MORRIS,,IQFOIL Masc.,11.0,G,9,,155.0,51.0,World Championship 2023
1305,,,CHENG Ching Yin,,IQFOIL Masc.,15.0,G,53,,315.0,180.0,World Championship 2023
1306,,,Val ERZEN,,IQFOIL Masc.,5.0,G,63,,339.0,240.0,World Championship 2023
1307,,,Elia COLOMBO,,IQFOIL Masc.,9.0,G,21,,301.0,151.0,World Championship 2023
1308,,,KURAMOCHI Daiya,,IQFOIL Masc.,37.0,G,81,,476.0,347.0,World Championship 2023
1309,,,Robert KUBIN,,IQFOIL Masc.,35.0,G,66,,389.0,256.0,World Championship 2023
1310,,,Romek ROOLAHT,,IQFOIL Masc.,41.0,G,67,,364.0,256.0,World Championship 2023
1311,,,Onur Cavit BIRIZ,,IQFOIL Masc.,31.0,G,27,,268.0,174.0,World Championship 2023
1312,,,Harry JOYNER,,IQFOIL Masc.,17.0,G,36,,324.0,219.0,World Championship 2023
1313,,,Karel LAVICKY,,IQFOIL Masc.,39.0,G,77,,457.0,314.0,World Championship 2023
1314,,,Sebastian SCHARER,,IQFOIL Masc.,51.0,G,60,,343.0,216.0,World Championship 2023
1315,,,Clement BOURGEOIS,,IQFOIL Masc.,1.0,G,12,,226.0,111.0,World Championship 2023
