,Id Resultado,Id Competidor,Nome Competidor,Id Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição
339,,,Derin ATAKAN,,Formula Kite Fem.,6.0,G,30,,217.0,133.0,World Championship 2023
340,,,Derin Deniz SORGUC,,Formula Kite Fem.,9.0,G,36,,250.0,176.0,World Championship 2023
341,,,Monika ZIZLAVSKA,,Formula Kite Fem.,23.0,G,48,,389.0,304.0,World Championship 2023
342,,,Maria Do Socorro VASCONCELOS REIS,,Formula Kite Fem.,11.0,G,34,,254.0,170.0,World Championship 2023
343,,,Marie-Eve MAYRAND,,Formula Kite Fem.,18.0,G,45,,334.0,253.0,World Championship 2023
344,,,Julie PATURAU,,Formula Kite Fem.,17.0,G,44,,329.0,245.0,World Championship 2023
345,,,Mariska WILDENBERG,,Formula Kite Fem.,10.0,G,37,,278.0,194.0,World Championship 2023
346,,,Anais Mai DESJARDINS,,Formula Kite Fem.,12.0,G,35,,239.0,172.0,World Championship 2023
347,,,Maria Catalina TURIENZO,,Formula Kite Fem.,5.0,G,32,,214.0,139.0,World Championship 2023
348,,,Zoe BOUTANG,,Formula Kite Fem.,14.0,G,39,,271.0,202.0,World Championship 2023
349,,,Karolina LARSSON,,Formula Kite Fem.,16.0,G,41,,305.0,230.0,World Championship 2023
350,,,Dominika BRAUNOVA,,Formula Kite Fem.,15.0,G,40,,273.0,211.0,World Championship 2023
351,,,LEE Youngeun,,Formula Kite Fem.,19.0,G,43,,299.0,235.0,World Championship 2023
352,,,Maria ASHIDA,,Formula Kite Fem.,29.0,G,52,,445.0,360.0,World Championship 2023
353,,,KAJIWARA Saki,,Formula Kite Fem.,29.0,G,51,,443.0,358.0,World Championship 2023
354,,,Mafalda PIRES de LIMA,,Formula Kite Fem.,8.0,G,33,,219.0,158.0,World Championship 2023
355,,,Mareike WEBER,,Formula Kite Fem.,29.0,G,53,,452.0,367.0,World Championship 2023
356,,,Breiana WHITEHEAD,,Formula Kite Fem.,4.0,G,11,,145.0,95.0,World Championship 2023
357,,,Eleanor ALDRIDGE,,Formula Kite Fem.,2.0,G,2,,72.0,24.0,World Championship 2023
358,,,Lauriane NOLOT,,Formula Kite Fem.,1.0,G,1,,57.0,18.0,World Championship 2023
359,,,Aija AMBRASA,,Formula Kite Fem.,28.0,G,49,,394.0,310.0,World Championship 2023
360,,,Emily BUGEJA,,Formula Kite Fem.,19.0,G,46,,355.0,271.0,World Championship 2023
361,,,Heloise PEGOURIE,,Formula Kite Fem.,6.0,G,25,,236.0,152.0,World Championship 2023
362,,,Maria Catalina TURIENZO,,Formula Kite Fem.,13.0,G,32,,214.0,139.0,World Championship 2023
363,,,Katie DABSON,,Formula Kite Fem.,5.0,G,4,,137.0,61.0,World Championship 2023
364,,,Lizeth LOAIZA,,Formula Kite Fem.,15.0,G,42,,308.0,230.0,World Championship 2023
365,,,LEE Youngeun,,Formula Kite Fem.,18.0,G,43,,299.0,235.0,World Championship 2023
366,,,KAJIWARA Saki,,Formula Kite Fem.,28.0,G,51,,443.0,358.0,World Championship 2023
367,,,Gisela PULIDO BORRELL,,Formula Kite Fem.,7.0,G,16,,200.0,116.0,World Championship 2023
368,,,Maria Do Socorro VASCONCELOS REIS,,Formula Kite Fem.,14.0,G,34,,254.0,170.0,World Championship 2023
369,,,Magdalena WOYCIECHOWSKA,,Formula Kite Fem.,11.0,G,20,,168.0,122.0,World Championship 2023
370,,,Karolina LARSSON,,Formula Kite Fem.,17.0,G,41,,305.0,230.0,World Championship 2023
