,Id Resultado,Id Competidor,Nome Competidor,Id Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição
1299,,,Dvir AZULAY,,Formula Kite Masc.,10.0,G,21,,166.0,114.0,World Championship 2023
1300,,,Jacobo ESPI VANO,,Formula Kite Masc.,19.0,G,50,,268.0,198.0,World Championship 2023
1301,,,Gian Andrea STRAGIOTTI,,Formula Kite Masc.,14.0,G,52,,275.0,210.0,World Championship 2023
1302,,,Armagan ERSOLAK,,Formula Kite Masc.,29.0,G,53,,291.0,210.0,World Championship 2023
1303,,,Lorenzo BOSCHETTI,,Formula Kite Masc.,1.0,G,13,,163.5,84.5,World Championship 2023
1304,,,Noah RUNCIMAN,,Formula Kite Masc.,3.0,G,20,,156.0,105.0,World Championship 2023
1305,,,Yael PAZ,,Formula Kite Masc.,6.0,G,45,,243.0,168.0,World Championship 2023
1306,,,Tomas PIRES de LIMA,,Formula Kite Masc.,17.0,G,48,,257.0,190.0,World Championship 2023
1307,,,Jannis MAUS,,Formula Kite Masc.,4.0,G,18,,154.0,100.0,World Championship 2023
1308,,,Pedro Afonso RODRIGUES,,Formula Kite Masc.,15.0,G,61,,257.0,180.0,World Championship 2023
1309,,,Mario CALBUCCI,,Formula Kite Masc.,29.0,G,37,,191.0,127.0,World Championship 2023
1310,,,Connor BAINBRIDGE,,Formula Kite Masc.,5.0,G,12,,122.0,70.0,World Championship 2023
1311,,,Marcin KROCZAK,,Formula Kite Masc.,13.0,G,54,,307.0,220.0,World Championship 2023
1312,,,Florian GRUBER,,Formula Kite Masc.,2.0,G,14,,145.0,89.0,World Championship 2023
