,Id Resultado,Id Competidor,Nome Competidor,Id Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição
466,,,Nicole van der VELDEN,,IQFOIL Fem.,12.0,G,20,,205.8,133.8,World Championship 2023
467,,,DU Jie,,IQFOIL Fem.,37.0,G,41,,355.0,248.0,World Championship 2023
468,,,Islay WATSON,,IQFOIL Fem.,16.0,G,23,,267.0,150.0,World Championship 2023
469,,,Palma CARGO,,IQFOIL Fem.,2.0,G,14,,203.0,103.0,World Championship 2023
470,,,Laerke BUHL-HANSEN,,IQFOIL Fem.,45.0,G,34,,317.5,206.5,World Championship 2023
471,,,Alice READ,,IQFOIL Fem.,23.0,G,37,,314.0,225.0,World Championship 2023
472,,,Emma WILSON,,IQFOIL Fem.,10.0,G,3,,51.0,27.0,World Championship 2023
473,,,Maya GYSLER,,IQFOIL Fem.,24.0,G,39,,345.0,234.0,World Championship 2023
474,,,Zofia NOCETI KLEPACKA,,IQFOIL Fem.,40.0,G,38,,323.6,225.6,World Championship 2023
475,,,Lola SORIN,,IQFOIL Fem.,17.0,G,18,,195.0,127.0,World Championship 2023
476,,,Maja KUCHTA,,IQFOIL Fem.,6.0,G,28,,242.0,169.0,World Championship 2023
477,,,Pilar GONZALEZ de la MADRID TRUEBA,,IQFOIL Fem.,5.0,G,12,,165.0,95.0,World Championship 2023
478,,,Mariana AGUILAR CHAVEZ PEON,,IQFOIL Fem.,27.0,G,9,,161.0,93.0,World Championship 2023
479,,,Saskia SILLS,,IQFOIL Fem.,41.0,G,32,,282.0,195.0,World Championship 2023
480,,,Shahar RESHEF,,IQFOIL Fem.,3.0,G,13,,218.0,102.0,World Championship 2023
481,,,Maja DZIARNOWSKA,,IQFOIL Fem.,25.0,G,19,,189.0,128.0,World Championship 2023
482,,,Theresa Marie STEINLEIN,,IQFOIL Fem.,29.0,G,27,,258.0,164.0,World Championship 2023
483,,,Manon PIANAZZA,,IQFOIL Fem.,32.0,G,31,,275.0,192.0,World Championship 2023
484,,,Shahar TIBI,,IQFOIL Fem.,15.0,G,1,,74.0,38.0,World Championship 2023
485,,,TAN Xialing,,IQFOIL Fem.,26.0,G,30,,269.0,182.0,World Championship 2023
486,,,Sharon KANTOR,,IQFOIL Fem.,9.0,G,7,,115.0,55.0,World Championship 2023
