,Id Resultado,Id Competidor,Nome Competidor,Id Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição
588,,,Fabian RIEGERTom HEINRICH ,,49er,20,G,49,,226,193,Trofeo S.A.R Princesa Sofia 2023
589,,,Fabian RIEGERTom HEINRICH ,,49er,2,G,49,,226,193,Trofeo S.A.R Princesa Sofia 2023
590,,,Fabian RIEGERTom HEINRICH ,,49er,19,G,49,,226,193,Trofeo S.A.R Princesa Sofia 2023
591,,,Fabian RIEGERTom HEINRICH ,,49er,7,P,49,,226,193,Trofeo S.A.R Princesa Sofia 2023
592,,,Fabian RIEGERTom HEINRICH ,,49er,(33),P,49,,226,193,Trofeo S.A.R Princesa Sofia 2023
593,,,Fabian RIEGERTom HEINRICH ,,49er,28,P,49,,226,193,Trofeo S.A.R Princesa Sofia 2023
594,,,Fabian RIEGERTom HEINRICH ,,49er,19,P,49,,226,193,Trofeo S.A.R Princesa Sofia 2023
595,,,Fabian RIEGERTom HEINRICH ,,49er,22,P,49,,226,193,Trofeo S.A.R Princesa Sofia 2023
596,,,Fabian RIEGERTom HEINRICH ,,49er,30,P,49,,226,193,Trofeo S.A.R Princesa Sofia 2023
597,,,Fabian RIEGERTom HEINRICH ,,49er,24,P,49,,226,193,Trofeo S.A.R Princesa Sofia 2023
598,,,Akira Luke SAKAIRussell Williams AYLSWORTH  ,,49er,UFD(34),G,50,,227,193,Trofeo S.A.R Princesa Sofia 2023
599,,,Akira Luke SAKAIRussell Williams AYLSWORTH  ,,49er,14,G,50,,227,193,Trofeo S.A.R Princesa Sofia 2023
600,,,Akira Luke SAKAIRussell Williams AYLSWORTH  ,,49er,21,G,50,,227,193,Trofeo S.A.R Princesa Sofia 2023
601,,,Akira Luke SAKAIRussell Williams AYLSWORTH  ,,49er,17,G,50,,227,193,Trofeo S.A.R Princesa Sofia 2023
602,,,Akira Luke SAKAIRussell Williams AYLSWORTH  ,,49er,20,G,50,,227,193,Trofeo S.A.R Princesa Sofia 2023
603,,,Akira Luke SAKAIRussell Williams AYLSWORTH  ,,49er,6,P,50,,227,193,Trofeo S.A.R Princesa Sofia 2023
604,,,Akira Luke SAKAIRussell Williams AYLSWORTH  ,,49er,27,P,50,,227,193,Trofeo S.A.R Princesa Sofia 2023
605,,,Akira Luke SAKAIRussell Williams AYLSWORTH  ,,49er,22,P,50,,227,193,Trofeo S.A.R Princesa Sofia 2023
606,,,Akira Luke SAKAIRussell Williams AYLSWORTH  ,,49er,5,P,50,,227,193,Trofeo S.A.R Princesa Sofia 2023
607,,,Akira Luke SAKAIRussell Williams AYLSWORTH  ,,49er,17,P,50,,227,193,Trofeo S.A.R Princesa Sofia 2023
608,,,Akira Luke SAKAIRussell Williams AYLSWORTH  ,,49er,14,P,50,,227,193,Trofeo S.A.R Princesa Sofia 2023
609,,,Akira Luke SAKAIRussell Williams AYLSWORTH  ,,49er,30,P,50,,227,193,Trofeo S.A.R Princesa Sofia 2023
610,,,Wei  HONGLiuhan  WANG ,,49er,14,G,51,,238,204,Trofeo S.A.R Princesa Sofia 2023
611,,,Wei  HONGLiuhan  WANG ,,49er,21,G,51,,238,204,Trofeo S.A.R Princesa Sofia 2023
612,,,Wei  HONGLiuhan  WANG ,,49er,22,G,51,,238,204,Trofeo S.A.R Princesa Sofia 2023
613,,,Wei  HONGLiuhan  WANG ,,49er,15,G,51,,238,204,Trofeo S.A.R Princesa Sofia 2023
614,,,Wei  HONGLiuhan  WANG ,,49er,DSQ(34),G,51,,238,204,Trofeo S.A.R Princesa Sofia 2023
615,,,Wei  HONGLiuhan  WANG ,,49er,15,P,51,,238,204,Trofeo S.A.R Princesa Sofia 2023
616,,,Wei  HONGLiuhan  WANG ,,49er,31,P,51,,238,204,Trofeo S.A.R Princesa Sofia 2023
617,,,Wei  HONGLiuhan  WANG ,,49er,31,P,51,,238,204,Trofeo S.A.R Princesa Sofia 2023
618,,,Wei  HONGLiuhan  WANG ,,49er,12,P,51,,238,204,Trofeo S.A.R Princesa Sofia 2023
619,,,Wei  HONGLiuhan  WANG ,,49er,21,P,51,,238,204,Trofeo S.A.R Princesa Sofia 2023
620,,,Wei  HONGLiuhan  WANG ,,49er,20,P,51,,238,204,Trofeo S.A.R Princesa Sofia 2023
621,,,Wei  HONGLiuhan  WANG ,,49er,2,P,51,,238,204,Trofeo S.A.R Princesa Sofia 2023
622,,,Yannick LEFEBVREJan HEUNINCK ,,49er,2,G,52,,243,205,Trofeo S.A.R Princesa Sofia 2023
623,,,Yannick LEFEBVREJan HEUNINCK ,,49er,6,G,52,,243,205,Trofeo S.A.R Princesa Sofia 2023
624,,,Yannick LEFEBVREJan HEUNINCK ,,49er,DSQ34,G,52,,243,205,Trofeo S.A.R Princesa Sofia 2023
625,,,Yannick LEFEBVREJan HEUNINCK ,,49er,13,G,52,,243,205,Trofeo S.A.R Princesa Sofia 2023
626,,,Yannick LEFEBVREJan HEUNINCK ,,49er,31,G,52,,243,205,Trofeo S.A.R Princesa Sofia 2023
627,,,Yannick LEFEBVREJan HEUNINCK ,,49er,36,P,52,,243,205,Trofeo S.A.R Princesa Sofia 2023
628,,,Yannick LEFEBVREJan HEUNINCK ,,49er,9,P,52,,243,205,Trofeo S.A.R Princesa Sofia 2023
629,,,Yannick LEFEBVREJan HEUNINCK ,,49er,11,P,52,,243,205,Trofeo S.A.R Princesa Sofia 2023
630,,,Yannick LEFEBVREJan HEUNINCK ,,49er,35,P,52,,243,205,Trofeo S.A.R Princesa Sofia 2023
631,,,Yannick LEFEBVREJan HEUNINCK ,,49er,6,P,52,,243,205,Trofeo S.A.R Princesa Sofia 2023
632,,,Yannick LEFEBVREJan HEUNINCK ,,49er,22,P,52,,243,205,Trofeo S.A.R Princesa Sofia 2023
633,,,Yannick LEFEBVREJan HEUNINCK ,,49er,UFD(38),P,52,,243,205,Trofeo S.A.R Princesa Sofia 2023
634,,,Ganapathy KELAPANDAVarun ASHOK THAKKAR ,,49er,23,G,53,,242,208,Trofeo S.A.R Princesa Sofia 2023
