364,5154.650285969116
366,5150.395206259259
368,5146.172826182761
370,5141.982744499334
372,5137.824566802578
374,5133.6979053712475
376,5129.602379025028
378,5125.537612983754
380,5121.503238730574
382,5117.498893878258
384,5113.524222039438
386,5109.5788726998935
388,5105.662501095129
390,5101.774768090174
392,5097.915340062399
394,5094.083888787235
396,5090.280091326953
398,5086.503629921905
400,5082.754191884779
402,5079.031469497442
404,5075.335159910015
406,5071.664965043033
408,5068.020591491251
410,5064.401750430503
412,5060.808157526257
414,5057.239532844825
416,5053.695600766347
418,5050.176089900212
420,5046.680733001993
422,5043.209266893066
424,5039.761432381378
426,5036.3369741846445
428,5032.935640854992
430,5029.557184705663
432,5026.201361739097
434,5022.867931576968
436,5019.5566573915985
438,5016.267305839195
440,5012.9996469942935
442,5009.753454286038
444,5006.528504435647
446,5003.324577395484
448,5000.141456289156
450,4996.978927353555
452,4993.83677988155
454,4990.714806166352
456,4987.612801446956
458,4984.5305638548825
460,4981.467894361956
462,4978.424596729326
464,4975.400477457602
466,4972.395345737929
468,4969.409013404432
470,4966.441294887239
472,4963.49200716692
474,4960.560969729703
476,4957.648004523615
478,4954.752935915647
480,4951.875590649804
482,4949.015797806024
484,4946.17338875988
486,4943.348197143272
488,4940.5400588058465
490,4937.748811777165
492,4934.974296229947
494,4932.216354443431
496,4929.474830768382
498,4926.749571591882
500,4924.040425303567
502,4921.347242262256
504,4918.6698747631035
506,4916.008177005688
508,4913.362005062648
510,4910.731216848785
512,4908.115672091076
514,4905.515232299144
516,4902.929760735965
518,4900.359122390022
520,4897.8031839469395
522,4895.261813762588
524,4892.734881835983
526,4890.222259783448
528,4887.723820812537
530,4885.239439696875
532,4882.768992751636
534,4880.312357808957
536,4877.869414194357
538,4875.440042703221
540,4873.024125578034
542,4870.6215464858205
544,4868.232190496061
546,4865.855944059144
548,4863.492694985039
550,4861.142332422499
552,4858.804746838628
554,4856.479829998825
556,4854.167474946894
558,4851.867575986069
560,4849.580028659678
562,4847.304729732607
564,4845.041577173244
566,4842.790470135122
568,4840.551308939602
570,4838.323995058386
572,4836.108431096553
574,4833.904520775858
576,4831.712168918326
578,4829.5312814302215
580,4827.361765286041
582,4825.203528513212
584,4823.056480176551
586,4820.920530363541
588,4818.795590169427
590,4816.681571682719
592,4814.578387971119
594,4812.4859530673875
596,4810.404181955696
598,4808.33299055814
600,4806.272295721375
602,4804.222015203705
604,4802.182067662232
606,4800.1523726401865
608,4798.132850554587
610,4796.1234226841925
612,4794.124011157444
614,4792.13453894054
616,4790.154929826095
618,4788.1851084218515
620,4786.2250001392595
622,4784.274531182484
624,4782.3336285378255
626,4780.402219962937
628,4778.480233976391
630,4776.567599847309
632,4774.664247585512
634,4772.770107931235
636,4770.8851123455925
638,4769.009193000858
640,4767.1422827710285
642,4765.284315222395
644,4763.435224604603
646,4761.594945841345
648,4759.76341452183
650,4757.940566891711
652,4756.126339844721
654,4754.320670914154
656,4752.523498264507
658,4750.734760683403
660,4748.95439757329
662,4747.182348943875
664,4745.418555403991
666,4743.662958154057
668,4741.915498978505
670,4740.176120238311
672,4738.44476486368
674,4736.721376346798
676,4735.0058987348375
678,4733.298276622697
680,4731.598455146433
682,4729.906379976257
684,4728.221997309934
686,4726.545253866183
688,4724.876096878281
690,4723.214474087464
692,4721.560333736929
694,4719.913624565415
696,4718.274295801218
698,4716.642297156147
700,4715.017578819663
702,4713.40009145294
704,4711.78978618323
706,4710.18661459815
708,4708.5905287401765
710,4707.0014811010315
712,4705.419424616409
714,4703.8443126605725
716,4702.2760990410725
718,4700.7147379936405
720,4699.160184177069
722,4697.612392668154
724,4696.071318956779
726,4694.536918941033
728,4693.0091489223405
730,4691.487965600774
732,4689.973326070404
734,4688.465187814586
736,4686.963508701563
738,4685.468246979866
740,4683.979361273907
742,4682.496810579797
744,4681.020554260762
746,4679.550552043189
748,4678.086764012295
750,4676.629150608073
752,4675.177672621229
754,4673.732291189167
756,4672.292967792127
758,4670.859664249113
760,4669.432342714297
762,4668.010965673032
764,4666.595495938272
766,4665.18589664683
768,4663.782131255697
770,4662.3841635385825
772,4660.991957582287
774,4659.605477783293
776,4658.224688844274
778,4656.849555770742
780,4655.480043867657
782,4654.116118736286
784,4652.757746270712
786,4651.404892654781
788,4650.05752435895
790,4648.71560813707
792,4647.379111023334
794,4646.048000329365
796,4644.722243641033
798,4643.401808815507
800,4642.086663978581
802,4640.776777521367
804,4639.4721180979
806,4638.172654622013
808,4636.878356264708
810,4635.589192451368
812,4634.305132859102
814,4633.02614741403
816,4631.752206288741
818,4630.483279899538
820,4629.219338904072
822,4627.960354198689
824,4626.706296915924
826,4625.457138422119
828,4624.212850314978
830,4622.97340442104
832,4621.738772793435
834,4620.508927709639
836,4619.283841668805
838,4618.063487389934
840,4616.847837809256
842,4615.636866078198
844,4614.430545561128
846,4613.228849833263
848,4612.031752678311
850,4610.8392280866765
852,4609.651250253088
854,4608.467793574711
856,4607.288832648995
858,4606.114342271755
860,4604.944297435114
862,4603.778673325631
864,4602.617445322237
866,4601.460588994404
868,4600.30808010026
870,4599.159894584689
872,4598.01600857748
874,4596.876398391525
876,4595.741040521033
878,4594.609911639682
880,4593.482988598972
882,4592.36024842644
884,4591.241668323761
886,4590.127225665501
888,4589.016897996936
890,4587.9106630327615
892,4586.808498655286
894,4585.7103829128055
896,4584.616294018144
898,4583.526210346974
900,4582.440110436223
902,4581.357972982589
904,4580.279776841141
906,4579.205501023524
908,4578.135124696766
910,4577.068627181586
912,4576.005987951098
914,4574.947186629336
916,4573.892202989759
918,4572.841016953987
920,4571.793608590225
922,4570.749958112166
924,4569.710045877345
926,4568.673852385974
928,4567.641358279586
930,4566.612544339743
932,4565.587391486714
934,4564.5658807781665
936,4563.547993407994
938,4562.533710705005
940,4561.523014131661
942,4560.515885282946
944,4559.512305885127
946,4558.512257794425
948,4557.51572299608
950,4556.522683603003
952,4555.533121854665
954,4554.547020115978
956,4553.564360876179
958,4552.585126747658
960,4551.609300464888
962,4550.636864883306
964,4549.667802978382
966,4548.702097844281
968,4547.739732693027
970,4546.780690853402
972,4545.824955769848
974,4544.872511001543
976,4543.923340221352
978,4542.977427214735
980,4542.034755878978
982,4541.095310221955
984,4540.159074361339
986,4539.226032523628
988,4538.29616904308
990,4537.369468360951
992,4536.445915024407
994,4535.525493685668
996,4534.608189101159
998,4533.69398613057
1000,4532.782869735878
1002,4531.874824980629
1004,4530.969837028937
1006,4530.067891144737
1008,4529.168972690817
1010,4528.27306712805
1012,4527.380160014506
1014,4526.4902370047585
1016,4525.603283848825
1018,4524.719286391698
1020,4523.838230572196
1022,4522.960102422313
