Nome Competidor,ID Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição
AGUILAR CHAVEZ PEON,7,IQFOIL Fem.,12,8(CR),12,,183,118,Semaine Olympique Francaise De Voile 2022
SORIN Lola,7,IQFOIL Fem.,11,8(CR),13,,190,129,Semaine Olympique Francaise De Voile 2022
ERDIL Lena,7,IQFOIL Fem.,17,8(CR),14,,225,130,Semaine Olympique Francaise De Voile 2022
ENGELMANN Alisa,7,IQFOIL Fem.,14,8(CR),15,,229.22,161.22,Semaine Olympique Francaise De Voile 2022
PAPAZIAN Ambar,7,IQFOIL Fem.,15,8(CR),16,,244,167,Semaine Olympique Francaise De Voile 2022
COUTURIER Marion,7,IQFOIL Fem.,16,8(CR),17,,270,175,Semaine Olympique Francaise De Voile 2022
SPYCHAKOV Katy,7,IQFOIL Fem.,9,8(CR),18,,271,194,Semaine Olympique Francaise De Voile 2022
BRYANT Natasha,7,IQFOIL Fem.,19,8(CR),19,,280,200,Semaine Olympique Francaise De Voile 2022
HJERTBERG Johanna,7,IQFOIL Fem.,26,8(CR),20,,305,209,Semaine Olympique Francaise De Voile 2022
RENNA Sofia,7,IQFOIL Fem.,21,8(CR),21,,297,218,Semaine Olympique Francaise De Voile 2022
NIIJIMA Rina,7,IQFOIL Fem.,20,8(CR),22,,304,222,Semaine Olympique Francaise De Voile 2022
NOCETI-KLEPACKA Zofia,7,IQFOIL Fem.,24,8(CR),23,,334,235,Semaine Olympique Francaise De Voile 2022
MARTINELLI Bruna,7,IQFOIL Fem.,23,8(CR),24,,332,252,Semaine Olympique Francaise De Voile 2022
COSTIN Samantha,7,IQFOIL Fem.,22,8(CR),25,,349,264,Semaine Olympique Francaise De Voile 2022
OPRANDI Linda,7,IQFOIL Fem.,-29,8(CR),26,,363,277,Semaine Olympique Francaise De Voile 2022
ORAMS Brianna,7,IQFOIL Fem.,25,8(CR),27,,386,293,Semaine Olympique Francaise De Voile 2022
FUJIKO Onishi,7,IQFOIL Fem.,-28,8(CR),28,,391,300,Semaine Olympique Francaise De Voile 2022
BERGER Manon,7,IQFOIL Fem.,30,8(CR),29,,404,305,Semaine Olympique Francaise De Voile 2022
HALL Farrah,7,IQFOIL Fem.,27,8(CR),30,,419,325,Semaine Olympique Francaise De Voile 2022
YAMABE Miki,7,IQFOIL Fem.,31,8(CR),31,,445,350,Semaine Olympique Francaise De Voile 2022
WILSON Emma,7,IQFOIL Fem.,DNC 33,8(CR),32,,495,396,Semaine Olympique Francaise De Voile 2022
NOESMOEN Hélène,7,IQFOIL Fem.,-6,9(CR),1,,28,12,Semaine Olympique Francaise De Voile 2022
DZIARNOWSKA Maja,7,IQFOIL Fem.,4,9(CR),2,,57,36,Semaine Olympique Francaise De Voile 2022
COUSIN Delphine,7,IQFOIL Fem.,2,9(CR),3,,96,53,Semaine Olympique Francaise De Voile 2022
MAGGETTI Marta,7,IQFOIL Fem.,1,9(CR),4,,92,54,Semaine Olympique Francaise De Voile 2022
TEN HAVE Veerle,7,IQFOIL Fem.,8,9(CR),5,,90,55,Semaine Olympique Francaise De Voile 2022
PIANAZZA Manon,7,IQFOIL Fem.,7,9(CR),6,,128,75,Semaine Olympique Francaise De Voile 2022
BELBEOCH Lucie,7,IQFOIL Fem.,3,9(CR),7,,156,75,Semaine Olympique Francaise De Voile 2022
SPECIALE Giorgia,7,IQFOIL Fem.,9,9(CR),8,,144,94,Semaine Olympique Francaise De Voile 2022
KUCHTA Maja,7,IQFOIL Fem.,15,9(CR),9,,182,98,Semaine Olympique Francaise De Voile 2022
MA Kwan Ching,7,IQFOIL Fem.,5,9(CR),10,,165,102,Semaine Olympique Francaise De Voile 2022
MORTEFON Marion,7,IQFOIL Fem.,14,9(CR),11,,169,103,Semaine Olympique Francaise De Voile 2022
AGUILAR CHAVEZ PEON,7,IQFOIL Fem.,-17,9(CR),12,,183,118,Semaine Olympique Francaise De Voile 2022
SORIN Lola,7,IQFOIL Fem.,-19,9(CR),13,,190,129,Semaine Olympique Francaise De Voile 2022
ERDIL Lena,7,IQFOIL Fem.,11,9(CR),14,,225,130,Semaine Olympique Francaise De Voile 2022
ENGELMANN Alisa,7,IQFOIL Fem.,RDG 14.22,9(CR),15,,229.22,161.22,Semaine Olympique Francaise De Voile 2022
PAPAZIAN Ambar,7,IQFOIL Fem.,16,9(CR),16,,244,167,Semaine Olympique Francaise De Voile 2022
COUTURIER Marion,7,IQFOIL Fem.,10,9(CR),17,,270,175,Semaine Olympique Francaise De Voile 2022
SPYCHAKOV Katy,7,IQFOIL Fem.,12,9(CR),18,,271,194,Semaine Olympique Francaise De Voile 2022
BRYANT Natasha,7,IQFOIL Fem.,18,9(CR),19,,280,200,Semaine Olympique Francaise De Voile 2022
HJERTBERG Johanna,7,IQFOIL Fem.,21,9(CR),20,,305,209,Semaine Olympique Francaise De Voile 2022
RENNA Sofia,7,IQFOIL Fem.,13,9(CR),21,,297,218,Semaine Olympique Francaise De Voile 2022
NIIJIMA Rina,7,IQFOIL Fem.,22,9(CR),22,,304,222,Semaine Olympique Francaise De Voile 2022
NOCETI-KLEPACKA Zofia,7,IQFOIL Fem.,20,9(CR),23,,334,235,Semaine Olympique Francaise De Voile 2022
MARTINELLI Bruna,7,IQFOIL Fem.,23,9(CR),24,,332,252,Semaine Olympique Francaise De Voile 2022
COSTIN Samantha,7,IQFOIL Fem.,24,9(CR),25,,349,264,Semaine Olympique Francaise De Voile 2022
OPRANDI Linda,7,IQFOIL Fem.,-29,9(CR),26,,363,277,Semaine Olympique Francaise De Voile 2022
ORAMS Brianna,7,IQFOIL Fem.,25,9(CR),27,,386,293,Semaine Olympique Francaise De Voile 2022
FUJIKO Onishi,7,IQFOIL Fem.,27,9(CR),28,,391,300,Semaine Olympique Francaise De Voile 2022
BERGER Manon,7,IQFOIL Fem.,28,9(CR),29,,404,305,Semaine Olympique Francaise De Voile 2022
HALL Farrah,7,IQFOIL Fem.,-30,9(CR),30,,419,325,Semaine Olympique Francaise De Voile 2022
YAMABE Miki,7,IQFOIL Fem.,31,9(CR),31,,445,350,Semaine Olympique Francaise De Voile 2022
WILSON Emma,7,IQFOIL Fem.,DNC 33,9(CR),32,,495,396,Semaine Olympique Francaise De Voile 2022
NOESMOEN Hélène,7,IQFOIL Fem.,1,10(CR),1,,28,12,Semaine Olympique Francaise De Voile 2022
DZIARNOWSKA Maja,7,IQFOIL Fem.,2,10(CR),2,,57,36,Semaine Olympique Francaise De Voile 2022
COUSIN Delphine,7,IQFOIL Fem.,6,10(CR),3,,96,53,Semaine Olympique Francaise De Voile 2022
MAGGETTI Marta,7,IQFOIL Fem.,7,10(CR),4,,92,54,Semaine Olympique Francaise De Voile 2022
TEN HAVE Veerle,7,IQFOIL Fem.,4,10(CR),5,,90,55,Semaine Olympique Francaise De Voile 2022
PIANAZZA Manon,7,IQFOIL Fem.,3,10(CR),6,,128,75,Semaine Olympique Francaise De Voile 2022
BELBEOCH Lucie,7,IQFOIL Fem.,5,10(CR),7,,156,75,Semaine Olympique Francaise De Voile 2022
SPECIALE Giorgia,7,IQFOIL Fem.,13,10(CR),8,,144,94,Semaine Olympique Francaise De Voile 2022
KUCHTA Maja,7,IQFOIL Fem.,11,10(CR),9,,182,98,Semaine Olympique Francaise De Voile 2022
MA Kwan Ching,7,IQFOIL Fem.,10,10(CR),10,,165,102,Semaine Olympique Francaise De Voile 2022
MORTEFON Marion,7,IQFOIL Fem.,12,10(CR),11,,169,103,Semaine Olympique Francaise De Voile 2022
AGUILAR CHAVEZ PEON,7,IQFOIL Fem.,-19,10(CR),12,,183,118,Semaine Olympique Francaise De Voile 2022
SORIN Lola,7,IQFOIL Fem.,16,10(CR),13,,190,129,Semaine Olympique Francaise De Voile 2022
ERDIL Lena,7,IQFOIL Fem.,-29,10(CR),14,,225,130,Semaine Olympique Francaise De Voile 2022
ENGELMANN Alisa,7,IQFOIL Fem.,9,10(CR),15,,229.22,161.22,Semaine Olympique Francaise De Voile 2022
PAPAZIAN Ambar,7,IQFOIL Fem.,8,10(CR),16,,244,167,Semaine Olympique Francaise De Voile 2022
COUTURIER Marion,7,IQFOIL Fem.,14,10(CR),17,,270,175,Semaine Olympique Francaise De Voile 2022
SPYCHAKOV Katy,7,IQFOIL Fem.,15,10(CR),18,,271,194,Semaine Olympique Francaise De Voile 2022
BRYANT Natasha,7,IQFOIL Fem.,20,10(CR),19,,280,200,Semaine Olympique Francaise De Voile 2022
HJERTBERG Johanna,7,IQFOIL Fem.,18,10(CR),20,,305,209,Semaine Olympique Francaise De Voile 2022
RENNA Sofia,7,IQFOIL Fem.,17,10(CR),21,,297,218,Semaine Olympique Francaise De Voile 2022
NIIJIMA Rina,7,IQFOIL Fem.,-26,10(CR),22,,304,222,Semaine Olympique Francaise De Voile 2022
NOCETI-KLEPACKA Zofia,7,IQFOIL Fem.,21,10(CR),23,,334,235,Semaine Olympique Francaise De Voile 2022
MARTINELLI Bruna,7,IQFOIL Fem.,24,10(CR),24,,332,252,Semaine Olympique Francaise De Voile 2022
COSTIN Samantha,7,IQFOIL Fem.,22,10(CR),25,,349,264,Semaine Olympique Francaise De Voile 2022
OPRANDI Linda,7,IQFOIL Fem.,23,10(CR),26,,363,277,Semaine Olympique Francaise De Voile 2022
ORAMS Brianna,7,IQFOIL Fem.,25,10(CR),27,,386,293,Semaine Olympique Francaise De Voile 2022
FUJIKO Onishi,7,IQFOIL Fem.,27,10(CR),28,,391,300,Semaine Olympique Francaise De Voile 2022
BERGER Manon,7,IQFOIL Fem.,31,10(CR),29,,404,305,Semaine Olympique Francaise De Voile 2022
HALL Farrah,7,IQFOIL Fem.,28,10(CR),30,,419,325,Semaine Olympique Francaise De Voile 2022
YAMABE Miki,7,IQFOIL Fem.,30,10(CR),31,,445,350,Semaine Olympique Francaise De Voile 2022
WILSON Emma,7,IQFOIL Fem.,DNC 33,10(CR),32,,495,396,Semaine Olympique Francaise De Voile 2022
NOESMOEN Hélène,7,IQFOIL Fem.,1,11(SL),1,,28,12,Semaine Olympique Francaise De Voile 2022
DZIARNOWSKA Maja,7,IQFOIL Fem.,5,11(SL),2,,57,36,Semaine Olympique Francaise De Voile 2022
COUSIN Delphine,7,IQFOIL Fem.,11,11(SL),3,,96,53,Semaine Olympique Francaise De Voile 2022
MAGGETTI Marta,7,IQFOIL Fem.,1,11(SL),4,,92,54,Semaine Olympique Francaise De Voile 2022
TEN HAVE Veerle,7,IQFOIL Fem.,-17,11(SL),5,,90,55,Semaine Olympique Francaise De Voile 2022
PIANAZZA Manon,7,IQFOIL Fem.,5,11(SL),6,,128,75,Semaine Olympique Francaise De Voile 2022
BELBEOCH Lucie,7,IQFOIL Fem.,11,11(SL),7,,156,75,Semaine Olympique Francaise De Voile 2022
SPECIALE Giorgia,7,IQFOIL Fem.,3,11(SL),8,,144,94,Semaine Olympique Francaise De Voile 2022
KUCHTA Maja,7,IQFOIL Fem.,7,11(SL),9,,182,98,Semaine Olympique Francaise De Voile 2022
MA Kwan Ching,7,IQFOIL Fem.,9,11(SL),10,,165,102,Semaine Olympique Francaise De Voile 2022
MORTEFON Marion,7,IQFOIL Fem.,3,11(SL),11,,169,103,Semaine Olympique Francaise De Voile 2022
AGUILAR CHAVEZ PEON,7,IQFOIL Fem.,7,11(SL),12,,183,118,Semaine Olympique Francaise De Voile 2022
SORIN Lola,7,IQFOIL Fem.,15,11(SL),13,,190,129,Semaine Olympique Francaise De Voile 2022
ERDIL Lena,7,IQFOIL Fem.,9,11(SL),14,,225,130,Semaine Olympique Francaise De Voile 2022
ENGELMANN Alisa,7,IQFOIL Fem.,17,11(SL),15,,229.22,161.22,Semaine Olympique Francaise De Voile 2022
PAPAZIAN Ambar,7,IQFOIL Fem.,13,11(SL),16,,244,167,Semaine Olympique Francaise De Voile 2022
COUTURIER Marion,7,IQFOIL Fem.,23,11(SL),17,,270,175,Semaine Olympique Francaise De Voile 2022
SPYCHAKOV Katy,7,IQFOIL Fem.,19,11(SL),18,,271,194,Semaine Olympique Francaise De Voile 2022
BRYANT Natasha,7,IQFOIL Fem.,-27,11(SL),19,,280,200,Semaine Olympique Francaise De Voile 2022
HJERTBERG Johanna,7,IQFOIL Fem.,21,11(SL),20,,305,209,Semaine Olympique Francaise De Voile 2022
RENNA Sofia,7,IQFOIL Fem.,15,11(SL),21,,297,218,Semaine Olympique Francaise De Voile 2022
NIIJIMA Rina,7,IQFOIL Fem.,21,11(SL),22,,304,222,Semaine Olympique Francaise De Voile 2022
NOCETI-KLEPACKA Zofia,7,IQFOIL Fem.,13,11(SL),23,,334,235,Semaine Olympique Francaise De Voile 2022
MARTINELLI Bruna,7,IQFOIL Fem.,19,11(SL),24,,332,252,Semaine Olympique Francaise De Voile 2022
COSTIN Samantha,7,IQFOIL Fem.,23,11(SL),25,,349,264,Semaine Olympique Francaise De Voile 2022
OPRANDI Linda,7,IQFOIL Fem.,25,11(SL),26,,363,277,Semaine Olympique Francaise De Voile 2022
ORAMS Brianna,7,IQFOIL Fem.,25,11(SL),27,,386,293,Semaine Olympique Francaise De Voile 2022
FUJIKO Onishi,7,IQFOIL Fem.,27,11(SL),28,,391,300,Semaine Olympique Francaise De Voile 2022
BERGER Manon,7,IQFOIL Fem.,29,11(SL),29,,404,305,Semaine Olympique Francaise De Voile 2022
HALL Farrah,7,IQFOIL Fem.,-31,11(SL),30,,419,325,Semaine Olympique Francaise De Voile 2022
YAMABE Miki,7,IQFOIL Fem.,29,11(SL),31,,445,350,Semaine Olympique Francaise De Voile 2022
WILSON Emma,7,IQFOIL Fem.,DNC 33,11(SL),32,,495,396,Semaine Olympique Francaise De Voile 2022
NOESMOEN Hélène,7,IQFOIL Fem.,1,12(SL),1,,28,12,Semaine Olympique Francaise De Voile 2022
DZIARNOWSKA Maja,7,IQFOIL Fem.,-9,12(SL),2,,57,36,Semaine Olympique Francaise De Voile 2022
COUSIN Delphine,7,IQFOIL Fem.,3,12(SL),3,,96,53,Semaine Olympique Francaise De Voile 2022
MAGGETTI Marta,7,IQFOIL Fem.,1,12(SL),4,,92,54,Semaine Olympique Francaise De Voile 2022
TEN HAVE Veerle,7,IQFOIL Fem.,5,12(SL),5,,90,55,Semaine Olympique Francaise De Voile 2022
PIANAZZA Manon,7,IQFOIL Fem.,7,12(SL),6,,128,75,Semaine Olympique Francaise De Voile 2022
BELBEOCH Lucie,7,IQFOIL Fem.,BFD (33),12(SL),7,,156,75,Semaine Olympique Francaise De Voile 2022
SPECIALE Giorgia,7,IQFOIL Fem.,11,12(SL),8,,144,94,Semaine Olympique Francaise De Voile 2022
KUCHTA Maja,7,IQFOIL Fem.,BFD (33),12(SL),9,,182,98,Semaine Olympique Francaise De Voile 2022
MA Kwan Ching,7,IQFOIL Fem.,BFD (33),12(SL),10,,165,102,Semaine Olympique Francaise De Voile 2022
MORTEFON Marion,7,IQFOIL Fem.,5,12(SL),11,,169,103,Semaine Olympique Francaise De Voile 2022
AGUILAR CHAVEZ PEON,7,IQFOIL Fem.,3,12(SL),12,,183,118,Semaine Olympique Francaise De Voile 2022
SORIN Lola,7,IQFOIL Fem.,7,12(SL),13,,190,129,Semaine Olympique Francaise De Voile 2022
ERDIL Lena,7,IQFOIL Fem.,BFD (33),12(SL),14,,225,130,Semaine Olympique Francaise De Voile 2022
ENGELMANN Alisa,7,IQFOIL Fem.,13,12(SL),15,,229.22,161.22,Semaine Olympique Francaise De Voile 2022
PAPAZIAN Ambar,7,IQFOIL Fem.,9,12(SL),16,,244,167,Semaine Olympique Francaise De Voile 2022
COUTURIER Marion,7,IQFOIL Fem.,BFD (33),12(SL),17,,270,175,Semaine Olympique Francaise De Voile 2022
SPYCHAKOV Katy,7,IQFOIL Fem.,11,12(SL),18,,271,194,Semaine Olympique Francaise De Voile 2022
BRYANT Natasha,7,IQFOIL Fem.,13,12(SL),19,,280,200,Semaine Olympique Francaise De Voile 2022
HJERTBERG Johanna,7,IQFOIL Fem.,19,12(SL),20,,305,209,Semaine Olympique Francaise De Voile 2022
RENNA Sofia,7,IQFOIL Fem.,DNC (33),12(SL),21,,297,218,Semaine Olympique Francaise De Voile 2022
NIIJIMA Rina,7,IQFOIL Fem.,15,12(SL),22,,304,222,Semaine Olympique Francaise De Voile 2022
NOCETI-KLEPACKA Zofia,7,IQFOIL Fem.,15,12(SL),23,,334,235,Semaine Olympique Francaise De Voile 2022
MARTINELLI Bruna,7,IQFOIL Fem.,21,12(SL),24,,332,252,Semaine Olympique Francaise De Voile 2022
COSTIN Samantha,7,IQFOIL Fem.,23,12(SL),25,,349,264,Semaine Olympique Francaise De Voile 2022
OPRANDI Linda,7,IQFOIL Fem.,17,12(SL),26,,363,277,Semaine Olympique Francaise De Voile 2022
ORAMS Brianna,7,IQFOIL Fem.,17,12(SL),27,,386,293,Semaine Olympique Francaise De Voile 2022
FUJIKO Onishi,7,IQFOIL Fem.,25,12(SL),28,,391,300,Semaine Olympique Francaise De Voile 2022
BERGER Manon,7,IQFOIL Fem.,19,12(SL),29,,404,305,Semaine Olympique Francaise De Voile 2022
HALL Farrah,7,IQFOIL Fem.,21,12(SL),30,,419,325,Semaine Olympique Francaise De Voile 2022
YAMABE Miki,7,IQFOIL Fem.,27,12(SL),31,,445,350,Semaine Olympique Francaise De Voile 2022
WILSON Emma,7,IQFOIL Fem.,DNC 33,12(SL),32,,495,396,Semaine Olympique Francaise De Voile 2022
NOESMOEN Hélène,7,IQFOIL Fem.,-8,13(CR),1,,28,12,Semaine Olympique Francaise De Voile 2022
DZIARNOWSKA Maja,7,IQFOIL Fem.,5,13(CR),2,,57,36,Semaine Olympique Francaise De Voile 2022
COUSIN Delphine,7,IQFOIL Fem.,-13,13(CR),3,,96,53,Semaine Olympique Francaise De Voile 2022
MAGGETTI Marta,7,IQFOIL Fem.,7,13(CR),4,,92,54,Semaine Olympique Francaise De Voile 2022
TEN HAVE Veerle,7,IQFOIL Fem.,3,13(CR),5,,90,55,Semaine Olympique Francaise De Voile 2022
PIANAZZA Manon,7,IQFOIL Fem.,4,13(CR),6,,128,75,Semaine Olympique Francaise De Voile 2022
BELBEOCH Lucie,7,IQFOIL Fem.,2,13(CR),7,,156,75,Semaine Olympique Francaise De Voile 2022
SPECIALE Giorgia,7,IQFOIL Fem.,1,13(CR),8,,144,94,Semaine Olympique Francaise De Voile 2022
KUCHTA Maja,7,IQFOIL Fem.,-18,13(CR),9,,182,98,Semaine Olympique Francaise De Voile 2022
MA Kwan Ching,7,IQFOIL Fem.,9,13(CR),10,,165,102,Semaine Olympique Francaise De Voile 2022
MORTEFON Marion,7,IQFOIL Fem.,15,13(CR),11,,169,103,Semaine Olympique Francaise De Voile 2022
AGUILAR CHAVEZ PEON,7,IQFOIL Fem.,6,13(CR),12,,183,118,Semaine Olympique Francaise De Voile 2022
SORIN Lola,7,IQFOIL Fem.,10,13(CR),13,,190,129,Semaine Olympique Francaise De Voile 2022
ERDIL Lena,7,IQFOIL Fem.,19,13(CR),14,,225,130,Semaine Olympique Francaise De Voile 2022
ENGELMANN Alisa,7,IQFOIL Fem.,17,13(CR),15,,229.22,161.22,Semaine Olympique Francaise De Voile 2022
PAPAZIAN Ambar,7,IQFOIL Fem.,-23,13(CR),16,,244,167,Semaine Olympique Francaise De Voile 2022
COUTURIER Marion,7,IQFOIL Fem.,12,13(CR),17,,270,175,Semaine Olympique Francaise De Voile 2022
SPYCHAKOV Katy,7,IQFOIL Fem.,-24,13(CR),18,,271,194,Semaine Olympique Francaise De Voile 2022
BRYANT Natasha,7,IQFOIL Fem.,14,13(CR),19,,280,200,Semaine Olympique Francaise De Voile 2022
HJERTBERG Johanna,7,IQFOIL Fem.,-30,13(CR),20,,305,209,Semaine Olympique Francaise De Voile 2022
RENNA Sofia,7,IQFOIL Fem.,21,13(CR),21,,297,218,Semaine Olympique Francaise De Voile 2022
NIIJIMA Rina,7,IQFOIL Fem.,11,13(CR),22,,304,222,Semaine Olympique Francaise De Voile 2022
NOCETI-KLEPACKA Zofia,7,IQFOIL Fem.,22,13(CR),23,,334,235,Semaine Olympique Francaise De Voile 2022
MARTINELLI Bruna,7,IQFOIL Fem.,16,13(CR),24,,332,252,Semaine Olympique Francaise De Voile 2022
COSTIN Samantha,7,IQFOIL Fem.,26,13(CR),25,,349,264,Semaine Olympique Francaise De Voile 2022
OPRANDI Linda,7,IQFOIL Fem.,25,13(CR),26,,363,277,Semaine Olympique Francaise De Voile 2022
ORAMS Brianna,7,IQFOIL Fem.,20,13(CR),27,,386,293,Semaine Olympique Francaise De Voile 2022
FUJIKO Onishi,7,IQFOIL Fem.,27,13(CR),28,,391,300,Semaine Olympique Francaise De Voile 2022
BERGER Manon,7,IQFOIL Fem.,28,13(CR),29,,404,305,Semaine Olympique Francaise De Voile 2022
HALL Farrah,7,IQFOIL Fem.,29,13(CR),30,,419,325,Semaine Olympique Francaise De Voile 2022
YAMABE Miki,7,IQFOIL Fem.,31,13(CR),31,,445,350,Semaine Olympique Francaise De Voile 2022
WILSON Emma,7,IQFOIL Fem.,DNC 33,13(CR),32,,495,396,Semaine Olympique Francaise De Voile 2022
NOESMOEN Hélène,7,IQFOIL Fem.,1,14(SL),1,,28,12,Semaine Olympique Francaise De Voile 2022
DZIARNOWSKA Maja,7,IQFOIL Fem.,1,14(SL),2,,57,36,Semaine Olympique Francaise De Voile 2022
COUSIN Delphine,7,IQFOIL Fem.,-15,14(SL),3,,96,53,Semaine Olympique Francaise De Voile 2022
MAGGETTI Marta,7,IQFOIL Fem.,3,14(SL),4,,92,54,Semaine Olympique Francaise De Voile 2022
TEN HAVE Veerle,7,IQFOIL Fem.,RDG (9),14(SL),5,,90,55,Semaine Olympique Francaise De Voile 2022
PIANAZZA Manon,7,IQFOIL Fem.,9,14(SL),6,,128,75,Semaine Olympique Francaise De Voile 2022
BELBEOCH Lucie,7,IQFOIL Fem.,7,14(SL),7,,156,75,Semaine Olympique Francaise De Voile 2022
SPECIALE Giorgia,7,IQFOIL Fem.,5,14(SL),8,,144,94,Semaine Olympique Francaise De Voile 2022
KUCHTA Maja,7,IQFOIL Fem.,9,14(SL),9,,182,98,Semaine Olympique Francaise De Voile 2022
MA Kwan Ching,7,IQFOIL Fem.,11,14(SL),10,,165,102,Semaine Olympique Francaise De Voile 2022
MORTEFON Marion,7,IQFOIL Fem.,3,14(SL),11,,169,103,Semaine Olympique Francaise De Voile 2022
AGUILAR CHAVEZ PEON,7,IQFOIL Fem.,-29,14(SL),12,,183,118,Semaine Olympique Francaise De Voile 2022
SORIN Lola,7,IQFOIL Fem.,13,14(SL),13,,190,129,Semaine Olympique Francaise De Voile 2022
ERDIL Lena,7,IQFOIL Fem.,15,14(SL),14,,225,130,Semaine Olympique Francaise De Voile 2022
ENGELMANN Alisa,7,IQFOIL Fem.,7,14(SL),15,,229.22,161.22,Semaine Olympique Francaise De Voile 2022
PAPAZIAN Ambar,7,IQFOIL Fem.,-21,14(SL),16,,244,167,Semaine Olympique Francaise De Voile 2022
COUTURIER Marion,7,IQFOIL Fem.,5,14(SL),17,,270,175,Semaine Olympique Francaise De Voile 2022
SPYCHAKOV Katy,7,IQFOIL Fem.,-25,14(SL),18,,271,194,Semaine Olympique Francaise De Voile 2022
BRYANT Natasha,7,IQFOIL Fem.,13,14(SL),19,,280,200,Semaine Olympique Francaise De Voile 2022
HJERTBERG Johanna,7,IQFOIL Fem.,DNC (33),14(SL),20,,305,209,Semaine Olympique Francaise De Voile 2022
RENNA Sofia,7,IQFOIL Fem.,-23,14(SL),21,,297,218,Semaine Olympique Francaise De Voile 2022
NIIJIMA Rina,7,IQFOIL Fem.,11,14(SL),22,,304,222,Semaine Olympique Francaise De Voile 2022
NOCETI-KLEPACKA Zofia,7,IQFOIL Fem.,19,14(SL),23,,334,235,Semaine Olympique Francaise De Voile 2022
MARTINELLI Bruna,7,IQFOIL Fem.,17,14(SL),24,,332,252,Semaine Olympique Francaise De Voile 2022
COSTIN Samantha,7,IQFOIL Fem.,21,14(SL),25,,349,264,Semaine Olympique Francaise De Voile 2022
OPRANDI Linda,7,IQFOIL Fem.,23,14(SL),26,,363,277,Semaine Olympique Francaise De Voile 2022
ORAMS Brianna,7,IQFOIL Fem.,17,14(SL),27,,386,293,Semaine Olympique Francaise De Voile 2022
FUJIKO Onishi,7,IQFOIL Fem.,19,14(SL),28,,391,300,Semaine Olympique Francaise De Voile 2022
BERGER Manon,7,IQFOIL Fem.,27,14(SL),29,,404,305,Semaine Olympique Francaise De Voile 2022
HALL Farrah,7,IQFOIL Fem.,27,14(SL),30,,419,325,Semaine Olympique Francaise De Voile 2022
YAMABE Miki,7,IQFOIL Fem.,29,14(SL),31,,445,350,Semaine Olympique Francaise De Voile 2022
WILSON Emma,7,IQFOIL Fem.,DNC 33,14(SL),32,,495,396,Semaine Olympique Francaise De Voile 2022
NOESMOEN Hélène,7,IQFOIL Fem.,1,15(SL),1,,28,12,Semaine Olympique Francaise De Voile 2022
DZIARNOWSKA Maja,7,IQFOIL Fem.,1,15(SL),2,,57,36,Semaine Olympique Francaise De Voile 2022
COUSIN Delphine,7,IQFOIL Fem.,-15,15(SL),3,,96,53,Semaine Olympique Francaise De Voile 2022
MAGGETTI Marta,7,IQFOIL Fem.,3,15(SL),4,,92,54,Semaine Olympique Francaise De Voile 2022
TEN HAVE Veerle,7,IQFOIL Fem.,5,15(SL),5,,90,55,Semaine Olympique Francaise De Voile 2022
PIANAZZA Manon,7,IQFOIL Fem.,5,15(SL),6,,128,75,Semaine Olympique Francaise De Voile 2022
BELBEOCH Lucie,7,IQFOIL Fem.,DNF (33),15(SL),7,,156,75,Semaine Olympique Francaise De Voile 2022
SPECIALE Giorgia,7,IQFOIL Fem.,3,15(SL),8,,144,94,Semaine Olympique Francaise De Voile 2022
KUCHTA Maja,7,IQFOIL Fem.,DNC (33),15(SL),9,,182,98,Semaine Olympique Francaise De Voile 2022
MA Kwan Ching,7,IQFOIL Fem.,7,15(SL),10,,165,102,Semaine Olympique Francaise De Voile 2022
MORTEFON Marion,7,IQFOIL Fem.,DNF (33),15(SL),11,,169,103,Semaine Olympique Francaise De Voile 2022
AGUILAR CHAVEZ PEON,7,IQFOIL Fem.,13,15(SL),12,,183,118,Semaine Olympique Francaise De Voile 2022
SORIN Lola,7,IQFOIL Fem.,7,15(SL),13,,190,129,Semaine Olympique Francaise De Voile 2022
ERDIL Lena,7,IQFOIL Fem.,DNF (33),15(SL),14,,225,130,Semaine Olympique Francaise De Voile 2022
ENGELMANN Alisa,7,IQFOIL Fem.,DNF (33),15(SL),15,,229.22,161.22,Semaine Olympique Francaise De Voile 2022
PAPAZIAN Ambar,7,IQFOIL Fem.,DNF (33),15(SL),16,,244,167,Semaine Olympique Francaise De Voile 2022
COUTURIER Marion,7,IQFOIL Fem.,DNF (33),15(SL),17,,270,175,Semaine Olympique Francaise De Voile 2022
SPYCHAKOV Katy,7,IQFOIL Fem.,9,15(SL),18,,271,194,Semaine Olympique Francaise De Voile 2022
BRYANT Natasha,7,IQFOIL Fem.,15,15(SL),19,,280,200,Semaine Olympique Francaise De Voile 2022
HJERTBERG Johanna,7,IQFOIL Fem.,DNC (33),15(SL),20,,305,209,Semaine Olympique Francaise De Voile 2022
RENNA Sofia,7,IQFOIL Fem.,9,15(SL),21,,297,218,Semaine Olympique Francaise De Voile 2022
NIIJIMA Rina,7,IQFOIL Fem.,11,15(SL),22,,304,222,Semaine Olympique Francaise De Voile 2022
NOCETI-KLEPACKA Zofia,7,IQFOIL Fem.,DNF (33),15(SL),23,,334,235,Semaine Olympique Francaise De Voile 2022
MARTINELLI Bruna,7,IQFOIL Fem.,11,15(SL),24,,332,252,Semaine Olympique Francaise De Voile 2022
